"id","userId","searchDate","cameraCount","reason"
"0c344130-3fda-4fc8-9d76-08166ff9298d","cd05dc49-7ae0-408c-a602-a8ac273a25a7","2025-07-03 19:34:54.186",96,"Investigation"
"f352e2cc-a06f-4a7d-ae2c-2b738b0dc7a8","056ab100-d628-4780-9f3e-c6adf76d8283","2025-07-03 19:44:02.171",96,"investigation"
"f2d6f1c7-67e2-4697-9a3f-2f2a62ddce67","071266d9-d9f0-44cb-8e13-47fad359bb9a","2025-07-03 19:52:28.741",2537,"Investigation"
"8148d183-50c6-446e-9cb1-91e9b66b431c","cd05dc49-7ae0-408c-a602-a8ac273a25a7","2025-07-03 20:04:49.503",2537,"Investigation"
"2b262813-1403-4bda-bde5-85a6df2f78d2","e131c74b-f569-4ffc-a92c-1e48d2fd3547","2025-07-03 20:46:35.173",96,"Investigation"
"1a9fce2f-6509-4833-8ee3-6354636dfed1","369e55fd-ff18-4f88-93d4-c175acb52667","2025-07-03 21:08:43.410",1,"Camera Test"
"524379a0-2fab-4cb4-8aac-796306eefa75","cd05dc49-7ae0-408c-a602-a8ac273a25a7","2025-07-03 21:18:38.860",77,"Investigation"
"66187c96-b492-4316-b8e9-eae112679c7c","5a867e0e-f6bf-436a-8a87-57eb99da1f4b","2025-07-03 21:19:47.987",2537,"FORGERY CASE"
"52cb1297-2426-41d7-add0-79ce7f6726d9","999b8168-6ed4-4ed4-b561-585c309440d0","2025-07-03 21:51:28.252",96,"Investigation"
"b4fbdd44-2f4f-4f22-a4b2-64939ed1abba","7bf17060-4249-4eda-9015-f210e18c42fc","2025-07-03 22:18:21.068",96,"investigation"
"4451d500-7ffb-42d5-b4df-d2149270d893","cd05dc49-7ae0-408c-a602-a8ac273a25a7","2025-07-03 22:34:27.093",96,"Investigation"
"159c6540-c7b9-4f60-b461-79fef6f9bbb8","6e788a1c-9c39-444c-8b80-571daf0db139","2025-07-03 22:54:51.915",2537,"investigative"
"4fdea7eb-7c71-4c6d-b7d8-cb7d6f1a420e","6e788a1c-9c39-444c-8b80-571daf0db139","2025-07-03 22:56:10.083",2537,"Daytime search for best result"
"f61ab7e9-fe4d-45fb-87dd-b4765a8abe7e","faa06b93-61c0-4af3-8720-177318d886c7","2025-07-03 23:25:47.392",96,"invest"
"3f826550-df52-4671-a842-52c6726d7d70","0637141a-c81a-4f61-970b-336114802e73","2025-07-04 00:15:39.865",2537,"Daytime search for best result"
"eab6b766-7be9-4eb0-bc31-ee66757c435c","0637141a-c81a-4f61-970b-336114802e73","2025-07-04 00:50:05.720",96,"investigation"
"12f6df1b-3015-46f8-9d4f-6d31e7efe0ba","ad8ac820-8d0d-41d7-a2c9-cf563d6750d4","2025-07-04 00:57:45.965",96,"suspect vehicle"
"f10521a2-db97-4e95-939e-5eb4ef53f480","d2d12ca8-745d-43bf-b2e3-6b92925c6e23","2025-07-04 01:01:40.052",96,"investigation"
"7cdcc48e-ed50-4901-a3a2-19fc24ca5dd4","056ab100-d628-4780-9f3e-c6adf76d8283","2025-07-04 02:16:53.165",2619,"inves"
"80c0fe4d-32df-4095-a1ad-094a36db1b87","7bf17060-4249-4eda-9015-f210e18c42fc","2025-07-04 04:06:36.484",96,"Investigation"
"1dd3f379-a3fe-4d13-a265-f54bf3eaa2be","6231983d-275d-4ecb-bc44-751a37a42de9","2025-07-04 06:31:22.689",96,"INVESTIGATIVE"
"2f6989c2-2020-4311-ac1b-22198b1c7775","99117f69-43cc-45db-90af-6872a99ba113","2025-07-04 09:53:41.289",96,"investigation"
"fc3485ce-22f7-4066-be78-fe7815440917","245b75c2-72ef-475f-a7d8-e457963aee32","2025-07-04 09:55:20.167",96,"investigation"
"1a22f074-d29b-42a6-9c22-3c854d91fbf1","99117f69-43cc-45db-90af-6872a99ba113","2025-07-04 10:27:14.209",96,"investigation"
"283bee4a-3fae-4355-8f7b-4f84bac32d82","4e682245-fff7-4055-90be-d898b1bcb31c","2025-07-04 11:56:21.317",96,"Investigation"
"4ad403b0-ba97-4b0a-98aa-2bd7769adbb8","99117f69-43cc-45db-90af-6872a99ba113","2025-07-04 12:24:04.762",96,"investigation"
"7cf6e93b-bf37-4fcb-9c57-402276a94f8a","faa06b93-61c0-4af3-8720-177318d886c7","2025-07-04 14:46:41.165",2538,"invest"
"b6b81b73-6893-4c9e-954d-c8102fc9f304","faa06b93-61c0-4af3-8720-177318d886c7","2025-07-04 15:42:58.705",96,"invest"
"b5d64845-a22c-436c-afe6-d8ef600433d7","d5ce403e-4de4-45ec-8902-55cf5fe1724c","2025-07-04 16:27:43.410",96,"UUV"
"33c0346d-3d80-4a00-a3c9-1f47f4db5ea0","faa06b93-61c0-4af3-8720-177318d886c7","2025-07-04 17:06:54.192",96,"invest"
"b625199d-7856-45b0-9cda-791224d7673b","369e55fd-ff18-4f88-93d4-c175acb52667","2025-07-04 17:40:19.203",77,"UUV"
"56446771-dffe-4d5b-bc04-162ef4ded5c7","3abf61c1-7fee-4028-ac21-e3a029e1ed5f","2025-07-04 17:43:46.553",96,"Inv"
"114f7fb8-45cd-4792-9fca-207125aeede4","4e682245-fff7-4055-90be-d898b1bcb31c","2025-07-04 17:43:57.906",96,"INVESTIGATION"
"64bb17ab-70fb-4dc5-a557-e2d30ead8420","5a867e0e-f6bf-436a-8a87-57eb99da1f4b","2025-07-04 17:45:55.963",96,"ST2"
"81cc6bf5-1259-4e01-a231-db681e9e22d6","5a867e0e-f6bf-436a-8a87-57eb99da1f4b","2025-07-04 18:29:01.489",96,"ST2"
"61c7922c-384a-45dd-88c8-04210626a523","faa06b93-61c0-4af3-8720-177318d886c7","2025-07-04 19:12:56.350",96,"invest"
"e608b41f-755b-403f-b9cd-7fac0ccf5556","faa06b93-61c0-4af3-8720-177318d886c7","2025-07-04 20:05:40.249",2538,"invest"
"79fcdd6a-740a-4409-81c2-b1bfed219d42","ac4fb702-8f91-4da6-b6b2-220ded49c3da","2025-07-04 20:16:32.875",2,"Investigation"
"2d171bff-8bd9-484f-911d-80e325d6733d","3abf61c1-7fee-4028-ac21-e3a029e1ed5f","2025-07-04 20:34:40.587",2538,"inv"
"542f0129-1a1c-4313-b9fc-55664f49ee8e","589bab67-cba6-46f1-9b17-63f0c96f9d0b","2025-07-04 21:38:25.602",96,"INVESTIGATION"
"1398ed6c-a575-4ebd-ae16-099e83ceddca","589bab67-cba6-46f1-9b17-63f0c96f9d0b","2025-07-04 22:46:33.850",96,"INVESTIGATION"
"d80678da-e244-4810-bec5-0134e3a21f72","2b1e304f-6b62-4db4-b0cc-acf87140bda6","2025-07-04 22:49:08.406",96,"investigation"
"a6cdcabe-9727-4d9e-9884-a09c6b4ba100","faa06b93-61c0-4af3-8720-177318d886c7","2025-07-04 22:52:59.078",96,"invest"
"2a72e951-3ba6-42d2-be03-e0764e414078","7f7b1fc5-0aff-45fb-b6bb-a35174a7d466","2025-07-05 00:18:39.134",96,"inestigation"
"e78df996-0143-4471-b991-c069abe5c71c","589bab67-cba6-46f1-9b17-63f0c96f9d0b","2025-07-05 00:37:03.259",96,"INVESTIGATION"
"0851079f-2f90-4377-b2de-e7d16c6bb36e","2b1e304f-6b62-4db4-b0cc-acf87140bda6","2025-07-05 01:38:15.715",96,"investigation"
"660408fa-5a12-498b-8bce-559808a5166f","589bab67-cba6-46f1-9b17-63f0c96f9d0b","2025-07-05 01:48:07.930",96,"INVESTIGATION"
"6f9f0d8b-464d-480e-b4f4-58e8c598df41","4e682245-fff7-4055-90be-d898b1bcb31c","2025-07-05 01:51:42.540",96,"INVESTIGATION"
"ae897cef-5ae2-4bad-a3b8-d30a30d4e68d","99117f69-43cc-45db-90af-6872a99ba113","2025-07-05 04:00:25.675",96,"investigation"
"56931604-59b6-4b88-a063-7edf695f31b3","99117f69-43cc-45db-90af-6872a99ba113","2025-07-05 08:31:58.974",96,"investigation"
"4f8df179-6fdf-4b73-9ede-d5675ec6879b","faa06b93-61c0-4af3-8720-177318d886c7","2025-07-05 13:47:57.064",2538,"invest"
"30fde3c1-a846-4e18-8716-0a88a45678e7","3abf61c1-7fee-4028-ac21-e3a029e1ed5f","2025-07-05 14:23:19.649",96,"inv"
"3f0c7a4e-a1d4-47fe-8393-26ced8b4bff8","99117f69-43cc-45db-90af-6872a99ba113","2025-07-05 14:39:01.536",96,"investigation"
"d843572a-7cfa-4d31-8ac1-1776bc3fee20","99117f69-43cc-45db-90af-6872a99ba113","2025-07-05 14:41:00.151",96,"INVESTIGATION"
"68882e7e-9db4-43c8-ad89-75c2c11279e9","99117f69-43cc-45db-90af-6872a99ba113","2025-07-05 14:42:14.072",96,"Investigation"
"fdbd0bee-a9b0-48ea-85c8-ea915d10a160","faa06b93-61c0-4af3-8720-177318d886c7","2025-07-05 15:24:06.981",2538,"invest"
"c450c589-c203-42f4-8bbe-11f0d19cbb88","faa06b93-61c0-4af3-8720-177318d886c7","2025-07-05 15:25:35.142",2538,"Daytime search for best result"
"d179a3e2-6213-4fd9-b4e9-23f03528e30c","3abf61c1-7fee-4028-ac21-e3a029e1ed5f","2025-07-05 15:43:14.236",96,"inv"
"fca9f9a8-47c9-4a9a-803f-44ff0e5d87db","3abf61c1-7fee-4028-ac21-e3a029e1ed5f","2025-07-05 16:00:29.882",96,"inv"
"f639705b-79ef-46c1-b65f-d94cd1583354","99117f69-43cc-45db-90af-6872a99ba113","2025-07-05 16:26:10.506",96,"investigation"
"3cd9af96-76df-4e51-901e-dec71f3db6de","d5ce403e-4de4-45ec-8902-55cf5fe1724c","2025-07-05 16:38:43.367",96,"uuv"
"d5d4ad4f-a6da-4112-bb62-0e4991328745","a1365cd7-aaff-47b2-892f-27180e5d4eda","2025-07-05 18:23:26.750",96,"Wanted subject"
"69b71087-7363-46e5-8350-05b6b887f958","ec6f920d-8591-4e9c-9d45-b0376ec9266c","2025-07-05 18:37:41.958",96,"investigative"
"a2f0df15-8812-48e8-b702-1fa14231ab4e","369e55fd-ff18-4f88-93d4-c175acb52667","2025-07-05 18:47:02.156",2538,"Investigation"
"c4b9677b-2b05-4983-8ea5-c72bc0d023c8","056ab100-d628-4780-9f3e-c6adf76d8283","2025-07-05 18:51:29.490",2538,"investigation"
"759b7f92-7223-4c85-8795-c34a82c810f5","5a867e0e-f6bf-436a-8a87-57eb99da1f4b","2025-07-05 20:42:12.832",2,"ST2"
"e9621118-9670-4df1-bb3b-a43cc882cc2d","5a867e0e-f6bf-436a-8a87-57eb99da1f4b","2025-07-05 20:49:38.578",96,"More Like This: ST2"
"4a7a3283-cdaa-44af-baec-6fb5abe94c0a","faa06b93-61c0-4af3-8720-177318d886c7","2025-07-05 22:04:34.499",96,"invest"
"8f79e134-5640-46bd-b4b8-bfe7bab4c4cf","6e788a1c-9c39-444c-8b80-571daf0db139","2025-07-06 03:10:31.384",96,"Investigative"
"e4d0b1f9-9211-45af-b15b-417d69682f19","9f1783ed-4c09-47cf-91a0-7bac8628cbbb","2025-07-06 03:59:48.628",96,"investigations"
"b55d20c3-9b15-4392-b440-dd7a0b924ca5","9f1783ed-4c09-47cf-91a0-7bac8628cbbb","2025-07-06 04:00:18.215",96,"investigations"
"b53d35cd-9070-48c5-a43f-c43835a2f491","fbbb50fd-6c5f-408d-a817-cd795a78cb2d","2025-07-06 12:10:21.260",96,"Investigation"
"70c78958-0c6f-4a1a-be0e-648bbf285625","3abf61c1-7fee-4028-ac21-e3a029e1ed5f","2025-07-06 14:02:03.779",2538,"Daytime search for best result"
"41d6719b-3e8d-450c-925e-b2492e390812","a1365cd7-aaff-47b2-892f-27180e5d4eda","2025-07-06 14:08:53.216",96,"Warrant"
"5a075e93-6abe-48e4-b9eb-4b011bbd3d1c","a1365cd7-aaff-47b2-892f-27180e5d4eda","2025-07-06 14:30:28.938",96,"warrant"
"5cd3df01-5d80-450b-b124-f84d9766cdbc","b78d3907-8321-425a-86bd-0b784f952c40","2025-07-06 15:01:47.788",96,"investigation"
"1e924dcc-57cc-437d-95bf-cd92f9fa0c04","5a867e0e-f6bf-436a-8a87-57eb99da1f4b","2025-07-06 15:04:51.211",2538,"ST2"
"185f6852-607b-4f13-b065-666effb4e05a","a1365cd7-aaff-47b2-892f-27180e5d4eda","2025-07-06 15:13:22.567",96,"Warrant"
"32a32b28-99f6-4db4-b7c5-bf065995b55b","a0ad60d2-b484-4f29-b48d-6960037a7543","2025-07-06 15:15:52.610",2538,"investigation"
"da2a68d6-6eb9-47ec-b898-ac75000a22f7","fe88a3bb-c53c-41b6-8ca5-74c4024c8087","2025-07-06 15:17:28.886",96,"felny+person+crime"
"ed73be49-37b9-4d07-ae97-2496e8bf1a43","fe88a3bb-c53c-41b6-8ca5-74c4024c8087","2025-07-06 16:05:27.127",96,"felny+person+crime"
"e27591ba-d1e5-4ada-ba52-8b2d4620a181","a1365cd7-aaff-47b2-892f-27180e5d4eda","2025-07-06 16:08:07.528",96,"Warrant"
"fc8bc1d7-0483-4e44-a029-0e98638e02dc","b78d3907-8321-425a-86bd-0b784f952c40","2025-07-06 16:50:35.615",96,"investigation"
"88029eeb-a665-49ec-a3bb-952537801dd9","3abf61c1-7fee-4028-ac21-e3a029e1ed5f","2025-07-06 17:01:57.323",2538,"Daytime search for best result"
"3ccc6947-456c-48bf-bf85-55c1e55b295d","5a867e0e-f6bf-436a-8a87-57eb99da1f4b","2025-07-06 17:10:46.266",2538,"ST2"
"dd9382d3-61e1-4e6f-a58f-c17d73258020","a1365cd7-aaff-47b2-892f-27180e5d4eda","2025-07-06 17:29:21.510",96,"Warrant"
"a7ecfa0e-6c2f-472c-9aff-499afc33d95f","ca1b243d-cc3c-45cd-ab33-1107c2402f77","2025-07-06 17:50:00.688",96,"Investigation*"
"f57c954d-0a77-4186-b756-91a418fa32e2","ca1b243d-cc3c-45cd-ab33-1107c2402f77","2025-07-06 17:54:20.623",96,"Investigation"
"fe518d89-64bd-4408-93cf-b36e5b4ca6b6","ca1b243d-cc3c-45cd-ab33-1107c2402f77","2025-07-06 18:02:51.440",96,"Investigation"
"ed9765b3-f91b-47b9-aea9-24819143627d","603a352d-298d-43f3-8640-cbb95a481660","2025-07-06 18:34:15.324",2620,"investigation"
"15afd972-7b7d-432d-8624-6366977dade4","a1365cd7-aaff-47b2-892f-27180e5d4eda","2025-07-06 18:39:02.884",96,"Warrant"
"03541737-5950-4f5f-b7cd-5fdb18c7cdf1","5a867e0e-f6bf-436a-8a87-57eb99da1f4b","2025-07-06 19:03:07.593",2538,"ST2"
"a8f66bfe-075b-48ba-ae23-bc1731b5b04c","603a352d-298d-43f3-8640-cbb95a481660","2025-07-06 19:04:17.227",2620,"INVESTIGATION"
"9350c56f-dcdf-4b65-a0af-b2ce3896b8d6","b78d3907-8321-425a-86bd-0b784f952c40","2025-07-06 19:20:58.332",96,"investigation"
"bdd5fef7-4e42-43b8-a568-3547d8bf21b9","a1365cd7-aaff-47b2-892f-27180e5d4eda","2025-07-06 19:34:47.672",96,"Warrant"
"82c075f9-1ae3-4e68-8287-bf2b74f7e299","a1365cd7-aaff-47b2-892f-27180e5d4eda","2025-07-06 20:23:15.169",96,"Warrant"
"9e405877-0235-4e14-820b-2aa721e83ec1","603a352d-298d-43f3-8640-cbb95a481660","2025-07-06 21:27:15.560",2538,"INVESTIGATION"
"caeddbb9-94fc-4289-81d5-3b41433d4c35","ca1b243d-cc3c-45cd-ab33-1107c2402f77","2025-07-06 21:28:38.642",96,"Investigation"
"54a8f8c0-c220-4bfd-8ef6-dd92d7237944","603a352d-298d-43f3-8640-cbb95a481660","2025-07-06 21:31:56.808",2620,"investigation"
"cc103952-6a38-4206-83a2-036d8556b3fe","5a867e0e-f6bf-436a-8a87-57eb99da1f4b","2025-07-06 21:37:07.248",2538,"ST2"
"ae163fe0-f0e6-48cc-b0e8-e0745b7d314f","603a352d-298d-43f3-8640-cbb95a481660","2025-07-06 21:46:15.905",2620,"Investigation"
"4653697e-7887-4bc6-8e8e-fe5efdaa58db","5a867e0e-f6bf-436a-8a87-57eb99da1f4b","2025-07-06 22:12:22.475",2538,"ST2"
"3362b627-e9fe-43d0-a2d7-281cdc4f762f","5a867e0e-f6bf-436a-8a87-57eb99da1f4b","2025-07-06 22:47:32.267",96,"More Like This: ST2"
"bd75ea17-8975-4373-b3c4-44e4232d6ab5","5a867e0e-f6bf-436a-8a87-57eb99da1f4b","2025-07-06 23:05:39.216",2538,"ST2"
"872f049c-ced4-4741-a7b3-dde162f7c186","a1365cd7-aaff-47b2-892f-27180e5d4eda","2025-07-06 23:41:22.577",96,"Warrant"
"09be8eb7-0968-48bc-a1d3-1cc7d31f28a3","6c18e8b0-e81e-49a1-82bc-a96e328d3f45","2025-07-07 02:22:33.003",96,"investigation"
"1cf12513-7184-4998-b2f7-89505e80b89d","587e52c3-e5b1-494d-bc15-943a853a26f5","2025-07-07 02:45:17.700",96,"investigation"
"9cfb61ea-37e7-4f63-80ec-e6805b19a8fd","40b01195-9de9-4c85-8450-878d2a857658","2025-07-07 02:47:43.286",96,"Investigation"
"9e677f8c-7366-4573-b2ec-24edabfe28ed","0bd66644-3b01-4af9-92f2-ccaaf5a2b7a8","2025-07-07 02:54:01.003",79,"investigation"
"790c012f-221b-4d0e-907d-4f4c0853f226","15fc7bab-e1c2-4869-ad89-3ba831a709c0","2025-07-07 03:17:23.624",77,"investigative"
"82e2aa69-889f-42d9-a51e-816a616b540b","587e52c3-e5b1-494d-bc15-943a853a26f5","2025-07-07 03:21:55.257",2538,"investigation"
"ccdbe831-516b-4eb9-883b-8f6461f08ae8","9990f284-43bf-4dad-99bd-080b7c526bca","2025-07-07 03:22:37.645",78,"investigation"
"2f182986-5be2-4888-ac61-56deb9261c07","6c18e8b0-e81e-49a1-82bc-a96e328d3f45","2025-07-07 03:25:05.658",96,"investigation"
"1dc6afab-4e8e-4ef3-b2c7-03d62eef3b79","6c18e8b0-e81e-49a1-82bc-a96e328d3f45","2025-07-07 04:38:29.368",96,"investigation"
"fd064076-90da-476f-9ec5-9a488d0039a1","4a5141e6-f4c8-4304-8c40-2e19715a4512","2025-07-07 05:00:30.471",96,"investigation"
"ecde4d8c-b752-41f5-a470-8ef323b7171d","15fc7bab-e1c2-4869-ad89-3ba831a709c0","2025-07-07 05:31:39.884",77,"investigative"
"9eab291f-f6e6-4a9a-8989-ad35af916742","b78d3907-8321-425a-86bd-0b784f952c40","2025-07-07 13:02:39.888",80,"investigation"
"ced42062-c6c9-4404-91fd-7c8e518997bd","071266d9-d9f0-44cb-8e13-47fad359bb9a","2025-07-07 14:13:21.151",96,"investigation"
"01d57cce-d48d-4dc8-aa28-2d96439ef9d0","603a352d-298d-43f3-8640-cbb95a481660","2025-07-07 14:45:39.193",2620,"Investigation"
"3c5d082c-66f6-4634-9250-f53ce8a104ed","603a352d-298d-43f3-8640-cbb95a481660","2025-07-07 15:01:46.262",2620,"Investigation"
"455b79ef-78eb-4074-803f-167b361451b8","a1365cd7-aaff-47b2-892f-27180e5d4eda","2025-07-07 15:03:06.408",96,"Warrant"
"a132d5de-15be-42ab-a55f-b3d71767ea34","89f954d9-026e-4cdb-95ab-0cfca16054a7","2025-07-07 15:36:53.326",2538,"investigation"
"9af2747e-d1ad-4f29-82aa-81d71f477c4e","9990f284-43bf-4dad-99bd-080b7c526bca","2025-07-07 15:44:40.894",78,"invesigation"
"01b1f1b6-e63e-4d91-80fd-3c52dcbf6f92","9990f284-43bf-4dad-99bd-080b7c526bca","2025-07-07 15:47:56.256",78,"investigation"
"75553fac-8edc-4c0a-a384-26e6c46cea11","e0ffa216-34ac-439e-a73d-58ba4e8c2162","2025-07-07 15:48:07.050",96,"investigation"
"9b44bce1-66de-4fc3-af4e-447264f66110","9990f284-43bf-4dad-99bd-080b7c526bca","2025-07-07 16:00:08.863",78,"investigation"
"4784f003-6814-4b46-9210-917d943ab6fd","9990f284-43bf-4dad-99bd-080b7c526bca","2025-07-07 16:01:50.874",2538,"Taylor"
"1ce7128c-2cde-4204-9f0c-affc5830b959","82b3ee30-b6fb-4f19-9834-f658b1f1144a","2025-07-07 16:56:08.185",2538,"INVESTIGATIONS"
"550a4cde-6d61-4b73-a225-0ed6ae758093","89f954d9-026e-4cdb-95ab-0cfca16054a7","2025-07-07 17:09:25.538",2538,"investigation"
"cef97333-4eea-42f7-a1f4-d9b6f42148ff","82b3ee30-b6fb-4f19-9834-f658b1f1144a","2025-07-07 17:21:17.033",2538,"INVESTIGATIONS"
"bab0ba90-da71-49a9-bfba-e7d206de2d34","7e478361-4995-42a4-b4f8-990fd72793fe","2025-07-07 17:29:57.375",2538,"criminal+investigation"
"caafd77c-0321-4f92-a486-99dce219b94b","5a867e0e-f6bf-436a-8a87-57eb99da1f4b","2025-07-07 18:42:23.702",137,"SHOOTING"
"8f3e8369-a02f-43a4-a0ab-2de6b9a35eda","5a867e0e-f6bf-436a-8a87-57eb99da1f4b","2025-07-07 18:46:44.885",2538,"FELONY PERSON CRIME"
"1de82484-b80d-4b27-8f8b-e0e591b8bc7a","5a867e0e-f6bf-436a-8a87-57eb99da1f4b","2025-07-07 18:51:32.547",2538,"FELONY THEFT"
"e25328a0-73f4-465d-a14d-0cc9c5b1e87c","9990f284-43bf-4dad-99bd-080b7c526bca","2025-07-07 19:01:02.056",2538,"Missing person"
"a99da6e7-6a80-4813-a6f5-f57f5c61c0c5","5a867e0e-f6bf-436a-8a87-57eb99da1f4b","2025-07-07 19:07:25.762",2538,"FELONY THEFT"
"0615772f-a742-466a-b028-92b7d6d14bc9","82b3ee30-b6fb-4f19-9834-f658b1f1144a","2025-07-07 20:09:43.818",2620,"INVESTIGATIONS"
"21bbb9a7-8bbb-441c-96a1-fe5b7760efef","5a867e0e-f6bf-436a-8a87-57eb99da1f4b","2025-07-07 20:19:09.912",2538,"HIT & RUN"
"e040825d-e243-4044-a62f-e708ffc0c197","071266d9-d9f0-44cb-8e13-47fad359bb9a","2025-07-07 20:25:08.445",96,"Investigation"
"41cde1f9-e201-4d81-8bc5-3c3aabcf012c","071266d9-d9f0-44cb-8e13-47fad359bb9a","2025-07-07 20:25:22.324",96,"investigation"
"37c2c817-dcdc-4a20-b465-8e934e35b7d8","89f954d9-026e-4cdb-95ab-0cfca16054a7","2025-07-07 20:37:10.806",96,"investigation"
"68c330e0-a3c7-4811-bdd9-ad97b5dcb304","89f954d9-026e-4cdb-95ab-0cfca16054a7","2025-07-07 21:43:15.327",96,"investigation"
"ce845671-6544-4163-8d68-c23bf20c7422","89c432c6-5892-4c96-8f27-56e85915877b","2025-07-07 21:44:52.576",96,"investigation"
"f4a76cee-54e4-49f9-a486-dc14f6952297","9990f284-43bf-4dad-99bd-080b7c526bca","2025-07-07 21:50:22.747",2538,"Missing person"
"a476bc6c-75c0-4d56-a26c-42aa1f51b3e7","b78d3907-8321-425a-86bd-0b784f952c40","2025-07-07 22:23:30.422",96,"investigation"
"a2a2bc65-0145-45de-9b9b-74bd25d257a9","06bd74fd-0c73-4732-86e7-b5cbe8f8781b","2025-07-07 22:46:28.847",96,"investigation"
"65558812-b02a-4056-b667-345a7fd225e3","071266d9-d9f0-44cb-8e13-47fad359bb9a","2025-07-07 22:56:30.956",2538,"Investigation"
"1e718ec4-34f7-4199-a8d6-c88bb1a3a0c6","a1365cd7-aaff-47b2-892f-27180e5d4eda","2025-07-07 23:03:15.691",2538,"UUv"
"d4b793ef-f25c-4cc2-932c-e78c53fa0838","89f954d9-026e-4cdb-95ab-0cfca16054a7","2025-07-07 23:22:12.819",96,"investigative"
"67caa0b5-5ee8-49ac-b46d-2f4aa056ac97","a1365cd7-aaff-47b2-892f-27180e5d4eda","2025-07-07 23:22:16.548",96,"Stolen car"
"3bf67b6b-3673-44b0-bcb8-2e000ce6f514","89c432c6-5892-4c96-8f27-56e85915877b","2025-07-07 23:49:54.195",2538,"investigation"
"87826010-ad95-4eac-9a36-c498fd6d11da","9990f284-43bf-4dad-99bd-080b7c526bca","2025-07-07 23:54:57.130",96,"Investigation"
"db082b35-7e78-4a59-99b1-50a3d84b8642","63a53ba3-8d74-4979-b4bd-042da560ddc6","2025-07-07 23:56:12.459",96,"Investigative"
"c113c634-2b2f-4a9f-b5af-fab824eca74a","89c432c6-5892-4c96-8f27-56e85915877b","2025-07-08 00:07:55.691",2538,"investigation"
"dced2301-2fea-4ec9-9a53-fc37642f8641","63a53ba3-8d74-4979-b4bd-042da560ddc6","2025-07-08 00:09:15.591",2538,"Investigative"
"c5eac990-dbc9-467d-8419-e703451b2643","4a5141e6-f4c8-4304-8c40-2e19715a4512","2025-07-08 00:37:32.349",96,"investigation"
"ece17871-2f9e-445a-91c0-3b0287599100","3eb840f1-824c-4a04-883d-2a7307cceabc","2025-07-08 03:07:42.534",96,"Investigation"
"acd89fee-951b-44d4-baa8-cbfd744bb70b","587e52c3-e5b1-494d-bc15-943a853a26f5","2025-07-08 03:38:59.456",2538,"investigation"
"acb68c8f-e8ee-4016-8f6f-f0392942fb6f","4e682245-fff7-4055-90be-d898b1bcb31c","2025-07-08 03:59:22.038",2538,"Investigation"
"ab4563eb-13c1-49c8-a412-7cf7b63b57e3","3eb840f1-824c-4a04-883d-2a7307cceabc","2025-07-08 04:15:30.825",96,"Investigation"
"b98d7895-2457-4391-8203-1cf01fda1f46","587e52c3-e5b1-494d-bc15-943a853a26f5","2025-07-08 04:40:33.665",96,"investigation"
"a091aae4-00e9-4da2-b936-a570554a89b8","0bd66644-3b01-4af9-92f2-ccaaf5a2b7a8","2025-07-08 04:52:29.321",79,"investigation"
"e3a4ba5a-512d-48b8-87b4-ddb7dd16776e","587e52c3-e5b1-494d-bc15-943a853a26f5","2025-07-08 05:20:30.274",96,"investigation"
"ba6bd196-7f29-4f03-bf1b-5e5a66af351c","587e52c3-e5b1-494d-bc15-943a853a26f5","2025-07-08 05:55:11.148",96,"Investigation"
"856e7b30-84d3-412e-930d-95a5d742dd39","0bd66644-3b01-4af9-92f2-ccaaf5a2b7a8","2025-07-08 12:39:50.452",79,"investigation"
"0e5f91f2-5931-42d3-89a0-c47e11ebcf82","ca1b243d-cc3c-45cd-ab33-1107c2402f77","2025-07-08 14:50:32.384",96,"Investigation"
"36d12db5-e17f-48c9-a104-aa6861e429ce","fe88a3bb-c53c-41b6-8ca5-74c4024c8087","2025-07-08 14:51:07.461",96,"Felony Person Crime"
"598fcf3c-91d7-4384-8af6-398133b26018","603a352d-298d-43f3-8640-cbb95a481660","2025-07-08 15:01:15.798",2620,"investigation"
"bcd3bf27-3660-49a3-b12d-6fd35c096c62","0dcbf4ee-67b0-421f-a1a6-86fbc936a69c","2025-07-08 15:07:54.624",96,"investigation"
"7b2f6fae-2590-42f3-84c1-c558b9d0bdf5","89f954d9-026e-4cdb-95ab-0cfca16054a7","2025-07-08 15:20:37.520",2540,"investigation"
"a770ea99-25a0-4c1d-8985-d1cf05ec5566","9990f284-43bf-4dad-99bd-080b7c526bca","2025-07-08 16:09:49.379",96,"investigation"
"d3b14538-28d6-400c-aedd-ff2fbcd5ddfc","b78d3907-8321-425a-86bd-0b784f952c40","2025-07-08 16:27:38.832",96,"investigation"
"3a6479bf-f5d6-4749-a9ea-2274e8dd83aa","06bd74fd-0c73-4732-86e7-b5cbe8f8781b","2025-07-08 17:10:45.389",2540,"Investigation"
"a7687535-40ee-4ca9-a2b4-65977de2b602","603a352d-298d-43f3-8640-cbb95a481660","2025-07-08 17:46:47.349",2624,"INVESTIGATION"
"5866b120-9e02-401a-9160-c8fc761cff1d","603a352d-298d-43f3-8640-cbb95a481660","2025-07-08 17:48:07.558",2624,"Investigation"
"2cc255bb-a226-4e23-b591-00323d7f575a","89f954d9-026e-4cdb-95ab-0cfca16054a7","2025-07-08 18:09:22.657",2544,"investigation"
